filename,iou,group_syntax_success_rate,coordinate_mae,mae_s,mae_q,mae_f,inference_time,first_token_latency
test206.gcode,0.9998308700172622,1.0,9.077209934607062e-06,0.0,0.0,0.0,12.014521,0.0
test207.gcode,0.9998163553288926,1.0,7.772559127531244e-06,0.0,0.0,0.0,12.014521,0.0
test208.gcode,0.9998323681751946,1.0,7.97702386569892e-06,0.0,0.0,0.0,12.014521,0.0
test209.gcode,0.9998358261945846,1.0,8.853577041386699e-06,0.0,0.0,0.0,12.014521,0.0
test21.gcode,0.9999883465932583,1.0,9.719191805914273e-07,0.0,0.0,0.0,12.014521,0.0
test210.gcode,0.9998157655448557,1.0,1.210823739765911e-05,0.0,0.0,0.0,12.014521,0.0
test211.gcode,0.9998273330070923,1.0,8.59689169216171e-06,0.0,0.0,0.0,12.014521,0.0
test212.gcode,0.9998201931353672,1.0,1.0650631978131043e-05,0.0,0.0,0.0,12.014521,0.0
test213.gcode,0.9998445354633426,1.0,6.506606693092233e-06,0.0,0.0,0.0,12.014521,0.0
test214.gcode,0.9998240561808931,1.0,9.514281662985012e-06,0.0,0.0,0.0,12.014521,0.0
test215.gcode,0.999827153927915,1.0,8.623755211047111e-06,0.0,0.0,0.0,12.014521,0.0
test216.gcode,0.9998057981784471,1.0,1.2131128775854088e-05,0.0,0.0,0.0,12.014521,0.0
test217.gcode,0.9998052329591031,1.0,1.1986143911416805e-05,0.0,0.0,0.0,12.014521,0.0
test218.gcode,0.9998360916981143,1.0,7.181911232101735e-06,0.0,0.0,0.0,12.014521,0.0
test219.gcode,0.9998500611460438,1.0,7.677909096010991e-06,0.0,0.0,0.0,12.014521,0.0
test22.gcode,0.9999999999992957,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test220.gcode,0.9998243928840463,1.0,8.647721006302123e-06,0.0,0.0,0.0,12.014521,0.0
test221.gcode,0.9998064753982273,1.0,1.2065920716662991e-05,0.0,0.0,0.0,12.014521,0.0
test222.gcode,0.9998234464393078,1.0,7.797566216828254e-06,0.0,0.0,0.0,12.014521,0.0
test223.gcode,0.9997981236827966,1.0,1.1507708705797471e-05,0.0,0.0,0.0,12.014521,0.0
test224.gcode,0.9998521052492756,1.0,8.05477366636596e-06,0.0,0.0,0.0,12.014521,0.0
test225.gcode,0.999819224652831,1.0,8.851861827570162e-06,0.0,0.0,0.0,12.014521,0.0
test226.gcode,0.9998186384426236,1.0,8.733980067648744e-06,0.0,0.0,0.0,12.014521,0.0
test227.gcode,0.9998338169640548,1.0,7.953804432866404e-06,0.0,0.0,0.0,12.014521,0.0
test228.gcode,0.9998039829363443,1.0,9.399360616119014e-06,0.0,0.0,0.0,12.014521,0.0
test229.gcode,0.9998331169261304,1.0,9.076513007370021e-06,0.0,0.0,0.0,12.014521,0.0
test23.gcode,0.9999999999999782,1.0,0.0,0.0,0.0,0.0,12.014521,0.0
test230.gcode,0.9998489397710092,1.0,8.192133441381485e-06,0.0,0.0,0.0,12.014521,0.0
test231.gcode,0.9998039371932278,1.0,9.393943062779122e-06,0.0,0.0,0.0,12.014521,0.0
